::1 - - [15/Aug/2019:16:29:26 +0000] "GET /graphql?query=%23%20mutation%20%7B%0A%23%20%20%20createUser(userInput%3A%20%7B%0A%23%20%20%20%20%20name%3A%20%22Jon%22%0A%23%20%20%20%20%20email%3A%20%22jon%40test.com%22%0A%23%20%20%20%20%20password%3A%20%22password%22%0A%23%20%20%20%7D)%20%7B%0A%23%20%20%20%20%20_id%0A%23%20%20%20%20%20name%0A%23%20%20%20%20%20email%0A%23%20%20%20%20%20password%0A%23%20%20%20%7D%0A%23%20%7D%0A%0Aquery%20%7B%0A%20%20user%7B%0A%20%20%20%20name%0A%20%20%7D%0A%7D%0A HTTP/1.1" 400 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:29:26 +0000] "POST /graphql? HTTP/1.1" 200 - "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:29:52 +0000] "POST /graphql? HTTP/1.1" 500 66 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:30:00 +0000] "GET /graphql?query=%23%20mutation%20%7B%0A%23%20%20%20createUser(userInput%3A%20%7B%0A%23%20%20%20%20%20name%3A%20%22Jon%22%0A%23%20%20%20%20%20email%3A%20%22jon%40test.com%22%0A%23%20%20%20%20%20password%3A%20%22password%22%0A%23%20%20%20%7D)%20%7B%0A%23%20%20%20%20%20_id%0A%23%20%20%20%20%20name%0A%23%20%20%20%20%20email%0A%23%20%20%20%20%20password%0A%23%20%20%20%7D%0A%23%20%7D%0A%0Aquery%20%7B%0A%20%20user(_id%3A%20%225d5586f6b692641fbfe0f372%22)%7B%0A%20%20%20%20name%0A%20%20%7D%0A%7D%0A HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:30:00 +0000] "POST /graphql? HTTP/1.1" 200 - "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:30:46 +0000] "POST /graphql? HTTP/1.1" 500 66 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:31:00 +0000] "GET /graphql?query=%23%20mutation%20%7B%0A%23%20%20%20createUser(userInput%3A%20%7B%0A%23%20%20%20%20%20name%3A%20%22Jon%22%0A%23%20%20%20%20%20email%3A%20%22jon%40test.com%22%0A%23%20%20%20%20%20password%3A%20%22password%22%0A%23%20%20%20%7D)%20%7B%0A%23%20%20%20%20%20_id%0A%23%20%20%20%20%20name%0A%23%20%20%20%20%20email%0A%23%20%20%20%20%20password%0A%23%20%20%20%7D%0A%23%20%7D%0A%0Aquery%20%7B%0A%20%20user(_id%3A%20%225d5586f6b692641fbfe0f372%22)%7B%0A%20%20%20%20name%0A%20%20%7D%0A%7D%0A HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:31:00 +0000] "POST /graphql? HTTP/1.1" 200 - "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:31:52 +0000] "GET /graphql?query=%23%20mutation%20%7B%0A%23%20%20%20createUser(userInput%3A%20%7B%0A%23%20%20%20%20%20name%3A%20%22Jon%22%0A%23%20%20%20%20%20email%3A%20%22jon%40test.com%22%0A%23%20%20%20%20%20password%3A%20%22password%22%0A%23%20%20%20%7D)%20%7B%0A%23%20%20%20%20%20_id%0A%23%20%20%20%20%20name%0A%23%20%20%20%20%20email%0A%23%20%20%20%20%20password%0A%23%20%20%20%7D%0A%23%20%7D%0A%0Aquery%20%7B%0A%20%20user(_id%3A%20%225d5586f6b692641fbfe0f372%22)%7B%0A%20%20%20%20name%0A%20%20%7D%0A%7D%0A HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:31:52 +0000] "POST /graphql? HTTP/1.1" 200 - "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:32:00 +0000] "POST /graphql? HTTP/1.1" 200 55 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:16:32:10 +0000] "POST /graphql? HTTP/1.1" 200 129 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:17:11:12 +0000] "GET /graphql?query=%23%20mutation%20%7B%0A%23%20%20%20createUser(userInput%3A%20%7B%0A%23%20%20%20%20%20name%3A%20%22Jon%22%0A%23%20%20%20%20%20email%3A%20%22jon%40test.com%22%0A%23%20%20%20%20%20password%3A%20%22password%22%0A%23%20%20%20%7D)%20%7B%0A%23%20%20%20%20%20_id%0A%23%20%20%20%20%20name%0A%23%20%20%20%20%20email%0A%23%20%20%20%20%20password%0A%23%20%20%20%7D%0A%23%20%7D%0A%0Aquery%20%7B%0A%20%20user(_id%3A%20%225d5586f6b692641fbfe0f372%22)%7B%0A%20%20%20%20name%0A%20%20%20%20email%0A%20%20%20%20password%0A%20%20%7D%0A%7D%0A HTTP/1.1" 400 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:17:11:12 +0000] "POST /graphql? HTTP/1.1" 200 - "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:17:11:27 +0000] "POST /graphql? HTTP/1.1" 500 70 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:17:12:17 +0000] "POST /graphql? HTTP/1.1" 200 274 "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:17:16:36 +0000] "GET /graphql?query=%23%20mutation%20%7B%0A%23%20%20%20createUser(userInput%3A%20%7B%0A%23%20%20%20%20%20name%3A%20%22Jon%22%0A%23%20%20%20%20%20email%3A%20%22jon%40test.com%22%0A%23%20%20%20%20%20password%3A%20%22password%22%0A%23%20%20%20%7D)%20%7B%0A%23%20%20%20%20%20_id%0A%23%20%20%20%20%20name%0A%23%20%20%20%20%20email%0A%23%20%20%20%20%20password%0A%23%20%20%20%7D%0A%23%20%7D%0A%0Aquery%20%7B%0A%20%20user%7B%0A%20%20%20%20name%0A%20%20%20%20email%0A%20%20%20%20password%0A%20%20%7D%0A%7D%0A%0A%23%20query%20%7B%0A%23%20%20%20login(%0A%23%20%20%20%20%20email%3A%20%22jon%40test.com%22%0A%23%20%20%20%20%20password%3A%20%22password%22%0A%23%20%20%20)%20%7B%0A%23%20%20%20%20%20token%0A%23%20%20%20%20%20userId%0A%23%20%20%20%7D%0A%23%20%7D HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:17:16:36 +0000] "POST /graphql? HTTP/1.1" 200 - "http://localhost:8080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36"
::1 - - [15/Aug/2019:17:21:39 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) GraphQLPlayground/1.8.10 Chrome/61.0.3163.100 Electron/2.0.11 Safari/537.36"
::1 - - [15/Aug/2019:17:21:44 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) GraphQLPlayground/1.8.10 Chrome/61.0.3163.100 Electron/2.0.11 Safari/537.36"
::1 - - [15/Aug/2019:17:21:45 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) GraphQLPlayground/1.8.10 Chrome/61.0.3163.100 Electron/2.0.11 Safari/537.36"
::1 - - [15/Aug/2019:17:21:46 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) GraphQLPlayground/1.8.10 Chrome/61.0.3163.100 Electron/2.0.11 Safari/537.36"
::1 - - [15/Aug/2019:17:21:47 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) GraphQLPlayground/1.8.10 Chrome/61.0.3163.100 Electron/2.0.11 Safari/537.36"
::1 - - [15/Aug/2019:17:21:48 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) GraphQLPlayground/1.8.10 Chrome/61.0.3163.100 Electron/2.0.11 Safari/537.36"
::1 - - [15/Aug/2019:17:21:50 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) GraphQLPlayground/1.8.10 Chrome/61.0.3163.100 Electron/2.0.11 Safari/537.36"
::1 - - [15/Aug/2019:17:21:52 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) GraphQLPlayground/1.8.10 Chrome/61.0.3163.100 Electron/2.0.11 Safari/537.36"
::1 - - [15/Aug/2019:17:21:55 +0000] "POST /graphql HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) GraphQLPlayground/1.8.10 Chrome/61.0.3163.100 Electron/2.0.11 Safari/537.36"
::1 - - [15/Aug/2019:17:21:55 +0000] "POST /graphql HTTP/1.1" 200 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) GraphQLPlayground/1.8.10 Chrome/61.0.3163.100 Electron/2.0.11 Safari/537.36"
